class_title,class_sku,class_url,class_image
"Photoshop for Lunch - From Ho Hum to WOW - Everyday Photo-editing Made Easy",233637952,https://www.skillshare.com/classes/holberton-image-search/233637952,https://static.skillshare.com/uploads/video/thumbnails/66bbaab7dc72b9802ab3b6c18a1aaeb8/448-252
"Urban Sketching | Drawing What You See",1726646754,https://www.skillshare.com/classes/holberton-image-search/1726646754,https://static.skillshare.com/uploads/video/thumbnails/1ad0e8b0a736b0c9fa6f3b56726f7230/448-252
"The ABCs of Brush Pen Lettering |  Learn The Miniscule (Lowercase) Alphabet in 20 Minutes!",1230386544,https://www.skillshare.com/classes/holberton-image-search/1230386544,https://static.skillshare.com/uploads/video/thumbnails/3947c377d11afc6b42b2b931fdf6563c/448-252
"Baugasm™ Series #7 - Design an abstract poster with liquid effect in Photoshop",1527968272,https://www.skillshare.com/classes/holberton-image-search/1527968272,https://static.skillshare.com/uploads/video/thumbnails/33e7d6fa5c9fddc88c9ae47c5958adf8/448-252
"Sketchbook Practice : Bring watercolour to Life with Line Drawing",1053382271,https://www.skillshare.com/classes/holberton-image-search/1053382271,https://static.skillshare.com/uploads/video/thumbnails/f39feb6251b075b05bd43d90e45d19b7/448-252
"Vector Brushes: Building Textured Brushes for Illustrator",153978595,https://www.skillshare.com/classes/holberton-image-search/153978595,https://static.skillshare.com/uploads/video/thumbnails/5a5286509413d4f0d9f2a0dd675b77cd/448-252
"iPad Art: Make Gorgeous Custom Brushes for Procreate",1286079228,https://www.skillshare.com/classes/holberton-image-search/1286079228,https://static.skillshare.com/uploads/video/thumbnails/9238ff49a61ec0ba62fcf0ba46048aa0/448-252
"Skillshare Talks | Self-Taught to Self-Employed: Peggy Dean on Building Her Creative Career",1552743486,https://www.skillshare.com/classes/holberton-image-search/1552743486,https://static.skillshare.com/uploads/video/thumbnails/341a86a6ccf63e07ffd224190a48355e/448-252
"Photoshop for Lunch™ - Sketches & Brushes to Whimsical Patterns",855127679,https://www.skillshare.com/classes/holberton-image-search/855127679,https://static.skillshare.com/uploads/video/thumbnails/c5c23fa4558a748509452138ff933b6a/448-252
"Commercial Illustration: Creating a City Postcard with Gouache and Photoshop",530669651,https://www.skillshare.com/classes/holberton-image-search/530669651,https://static.skillshare.com/uploads/video/thumbnails/92afbb8f66811f8ef6fa3f95170a3854/448-252
"Creating On The Ipad - Turning Your Sketches Into Whimsical Art",1609992331,https://www.skillshare.com/classes/holberton-image-search/1609992331,https://static.skillshare.com/uploads/video/thumbnails/7f4b2557f3d35fa4d942f9f10d1ee2f9/448-252
"Watercolor Cherries: Learn to Paint Realistic Berries",1095741699,https://www.skillshare.com/classes/holberton-image-search/1095741699,https://static.skillshare.com/uploads/video/thumbnails/f84649acd870ccca2a5e6e0beacd5bd6/448-252
"Painting Tropical Foliage in Watercolor",2012826485,https://www.skillshare.com/classes/holberton-image-search/2012826485,https://static.skillshare.com/uploads/video/thumbnails/ca4aa22a42b0cc3d863f670a14e2423b/448-252
"You Can Draw Cute Foods! In 2 Simple Steps",435671662,https://www.skillshare.com/classes/holberton-image-search/435671662,https://static.skillshare.com/uploads/video/thumbnails/abf15e0236b5711bfaaa249feb2a3b85/448-252
"How to Get Sponsors for Your Blog",1436289599,https://www.skillshare.com/classes/holberton-image-search/1436289599,https://static.skillshare.com/uploads/video/thumbnails/84b878d80d1f031f1251a2878714ec11/448-252
"Watercolor Collage Illustration",1915399850,https://www.skillshare.com/classes/holberton-image-search/1915399850,https://static.skillshare.com/uploads/video/thumbnails/de0851f68d4a6534c7697f736f684b25/448-252
"Illustrator for Lunch™ - Get Export File Sizes and Resolution Correct",324280830,https://www.skillshare.com/classes/holberton-image-search/324280830,https://static.skillshare.com/uploads/video/thumbnails/6adf9abd9be37654987b7609b5b4c285/448-252
"Vector Illustration For Beginners",1070340911,https://www.skillshare.com/classes/holberton-image-search/1070340911,https://static.skillshare.com/uploads/video/thumbnails/7c5cb247b11795f9bca4c1139f7d1a7f/448-252
"Cover Design Tips for Digital Products",1813360881,https://www.skillshare.com/classes/holberton-image-search/1813360881,https://static.skillshare.com/uploads/video/thumbnails/9c7b41d8d602c01886d5af8caca7260b/448-252
"Watercolor Gems & Jewelry",111225214,https://www.skillshare.com/classes/holberton-image-search/111225214,https://static.skillshare.com/uploads/video/thumbnails/3d241e2e936ef6476564e14d14294fee/448-252
"Drawing: Lines with Life",869038947,https://www.skillshare.com/classes/holberton-image-search/869038947,https://static.skillshare.com/uploads/video/thumbnails/8f1f7475493860b2b6bc98b11b8788fe/448-252
"Shutter Speed: Photographing Lightning, Stars, and Water",385781663,https://www.skillshare.com/classes/holberton-image-search/385781663,https://static.skillshare.com/uploads/video/thumbnails/29fe7dd1b6f09d6ec581c01ab2d20998/448-252
"Photoshop for Lunch™ - Whimsical Textures for Drawings",1276609919,https://www.skillshare.com/classes/holberton-image-search/1276609919,https://static.skillshare.com/uploads/video/thumbnails/1f07df4cdc9c76dfdb4473fb5b85bf32/448-252
"Gritty Newsprint Effect in Photoshop",243051253,https://www.skillshare.com/classes/holberton-image-search/243051253,https://static.skillshare.com/uploads/video/thumbnails/5d745b563fa6188c3e2663b7024df7c5/448-252
"Illustrator for Lunch™ - Real Time Mandala Design",1080683187,https://www.skillshare.com/classes/holberton-image-search/1080683187,https://static.skillshare.com/uploads/video/thumbnails/2eaced6bf0eceac8cf80b260213f1f47/448-252
"Illustrating an Icon Set: Design a Cohesive Series",870051185,https://www.skillshare.com/classes/holberton-image-search/870051185,https://static.skillshare.com/uploads/video/thumbnails/fd351782f1f9b1939d0541d14c18c3f3/448-252
"How to Communicate with Clients: Building Relationships that Last",1672157275,https://www.skillshare.com/classes/holberton-image-search/1672157275,https://static.skillshare.com/uploads/video/thumbnails/cad91c306cb3d698b5c30de629754ea9/448-252
"watercolor painting en plein air",1679990509,https://www.skillshare.com/classes/holberton-image-search/1679990509,https://static.skillshare.com/uploads/video/thumbnails/095d18e12ecda89fa6a197de55c9f163/448-252
"Master Terrazzo: Creating Vector Tiles with Adobe Illustrator",377516135,https://www.skillshare.com/classes/holberton-image-search/377516135,https://static.skillshare.com/uploads/video/thumbnails/8633ca25494332fb021ef4a4413122eb/448-252
"Draw a Circus of Characters: Exploring Body Shape and Proportion",714999257,https://www.skillshare.com/classes/holberton-image-search/714999257,https://static.skillshare.com/uploads/video/thumbnails/31571cb175d54260f80ca4356ce7ba67/448-252
"Photoshop for Lunch™ - Abstract Glowing Backgrounds",1813888509,https://www.skillshare.com/classes/holberton-image-search/1813888509,https://static.skillshare.com/uploads/video/thumbnails/540db62da79bf82cb517972c44ac9469/448-252
"Drawing Tikis",616085433,https://www.skillshare.com/classes/holberton-image-search/616085433,https://static.skillshare.com/uploads/video/thumbnails/5895398a6aa1de3deb2f0a5f9bdc7223/448-252
"What's in your Lettering Toolbox? Know Your Hand Lettering Tools Like a Pro!",1552128361,https://www.skillshare.com/classes/holberton-image-search/1552128361,https://static.skillshare.com/uploads/video/thumbnails/99781a59f1d7a65f532becfa6b2976dd/448-252
"Illustrator for Lunch - Pattern in a Pattern - Achieving the Impossible in Illustrator",1498309327,https://www.skillshare.com/classes/holberton-image-search/1498309327,https://static.skillshare.com/uploads/video/thumbnails/0d23c2902541e570c56ba318f5a466a7/448-252
"Master Color with the Recolor Artwork Tool in Adobe Illustrator",2121437985,https://www.skillshare.com/classes/holberton-image-search/2121437985,https://static.skillshare.com/uploads/video/thumbnails/8e420b1af4d279e1bdfea030bfbfec84/448-252
"Recycle Your Art: A Fun Mixed Media Approach",1057872723,https://www.skillshare.com/classes/holberton-image-search/1057872723,https://static.skillshare.com/uploads/video/thumbnails/dc8050f8cea3afd8e25d8dbf5ccd3b0b/448-252
"Studio Fu: Check Tone with Your Phone",972851264,https://www.skillshare.com/classes/holberton-image-search/972851264,https://static.skillshare.com/uploads/video/thumbnails/3021de5540da66acccc79b8a00d84607/448-252
"Composition Rules: The Art & Science of Better Visuals",1760521570,https://www.skillshare.com/classes/holberton-image-search/1760521570,https://static.skillshare.com/uploads/video/thumbnails/afb140473bd5b484afbcc105dc19d551/448-252
"Create a Macramé Wall Hanging Using 5 Easy Knots",152987865,https://www.skillshare.com/classes/holberton-image-search/152987865,https://static.skillshare.com/uploads/video/thumbnails/79bd9a4ba6282f3c0c3290ae0953739d/448-252
"Urban Sketching for Beginners: One - Point Perspective",789027473,https://www.skillshare.com/classes/holberton-image-search/789027473,https://static.skillshare.com/uploads/video/thumbnails/ddf2cd8828e7f68086fb38449daa03dd/448-252
"Photoshop for Lunch™ - Layers and Layer Masks 101 for photographs and photographers",1399658635,https://www.skillshare.com/classes/holberton-image-search/1399658635,https://static.skillshare.com/uploads/video/thumbnails/88ee7f1784b4ac9f8eeec18861aa0e64/448-252
"Product Photography: Capturing Photos to Sell Your Prints",1009010386,https://www.skillshare.com/classes/holberton-image-search/1009010386,https://static.skillshare.com/uploads/video/thumbnails/c9dc06d0aca3739ad33e3c834fc1974a/448-252
"Customizing Type with Draplin: Creating Wordmarks That Work",1395825904,https://www.skillshare.com/classes/holberton-image-search/1395825904,https://static.skillshare.com/uploads/video/thumbnails/a066303b3d0e2a5dc75686e364703eab/448-252
"Ipad Art: Make a Technical Repeat Pattern with Any Painting App",2116763663,https://www.skillshare.com/classes/holberton-image-search/2116763663,https://static.skillshare.com/uploads/video/thumbnails/7f5d5b9f36a99a578d75616db0dade98/448-252
"Drawing & Painting Crystals & Gems Made Easy in Watercolor & Gouache",1886569668,https://www.skillshare.com/classes/holberton-image-search/1886569668,https://static.skillshare.com/uploads/video/thumbnails/71805dd4699afb1b59892ae65df7dcd5/448-252
"Creating & Using Custom 3D Objects in Illustrator",1785933369,https://www.skillshare.com/classes/holberton-image-search/1785933369,https://static.skillshare.com/uploads/video/thumbnails/81c13e52174f63c7a1b4667a2e31fddb/448-252
"Illustrator for Lunch™ - Real Time Mirror Drawing - Symmetrical drawing",1714778431,https://www.skillshare.com/classes/holberton-image-search/1714778431,https://static.skillshare.com/uploads/video/thumbnails/4c7f0ba47fe3ee9e7180a31f4e8029d8/448-252
"Personal Branding: Crafting Your Social Media Presence",637661219,https://www.skillshare.com/classes/holberton-image-search/637661219,https://static.skillshare.com/uploads/video/thumbnails/ef2870e51fbdfef3374e38b3f494ad51/448-252
"Designing Patterns That Work: Creating Motifs for Products | Learn with Spoonflower",1714624206,https://www.skillshare.com/classes/holberton-image-search/1714624206,https://static.skillshare.com/uploads/video/thumbnails/4101758267890cff80cd8f39744445e4/448-252
"Photoshop for Lunch™ - Valentine's Day Inspired Hearts",1909977161,https://www.skillshare.com/classes/holberton-image-search/1909977161,https://static.skillshare.com/uploads/video/thumbnails/cec78d1297835af47d00fee45798b6dd/448-252
"Worn Type: Smart Effects In Photoshop",1967673670,https://www.skillshare.com/classes/holberton-image-search/1967673670,https://static.skillshare.com/uploads/video/thumbnails/0c6fdd5bb5b250ce21639ce0c4167262/448-252
"DIY Studio Photography Lightbox + Demo",1433962653,https://www.skillshare.com/classes/holberton-image-search/1433962653,https://static.skillshare.com/uploads/video/thumbnails/f76f8d169d3d50aae79e20b7d5379a34/448-252
"Illustrator for Lunch™ - Create a Wave Pattern",1842692323,https://www.skillshare.com/classes/holberton-image-search/1842692323,https://static.skillshare.com/uploads/video/thumbnails/f3ca8d82d39ada00c4f958747614d90c/448-252
"Sketchbook Practice: Make Everyday Objects Pop With Watercolor and Pen",1234335046,https://www.skillshare.com/classes/holberton-image-search/1234335046,https://static.skillshare.com/uploads/video/thumbnails/6bf8ec6ae014f2ab9a2630eff1abbb38/448-252
"Adobe Camera Raw and Lightroom for Lunch™ - Mastering Printing - Create a Triptych",75720407,https://www.skillshare.com/classes/holberton-image-search/75720407,https://static.skillshare.com/uploads/video/thumbnails/eaeec6916035f1fdd4660f228a832582/448-252
"Using Premiere Pro & Dreamweaver 2017 to make a website with a background video",1815121175,https://www.skillshare.com/classes/holberton-image-search/1815121175,https://static.skillshare.com/uploads/video/thumbnails/f39ef25c4e66e279b7fb4baf9691aa93/448-252
"Photoshop for Lunch™ - Photoshop Inking Techniques",1071027440,https://www.skillshare.com/classes/holberton-image-search/1071027440,https://static.skillshare.com/uploads/video/thumbnails/1617e48ff8ddeaf731bb03a24723049c/448-252
"Little Illustrations, Fun Animations",376115263,https://www.skillshare.com/classes/holberton-image-search/376115263,https://static.skillshare.com/uploads/video/thumbnails/a9a518cb48e9fe64d2f212934bad2709/448-252
"painting watercolor resist crystals",732749904,https://www.skillshare.com/classes/holberton-image-search/732749904,https://static.skillshare.com/uploads/video/thumbnails/aa02df900a76a20b343c0d998dd1a4b3/448-252
"Building a Career in Illustration: Explore Print-On-Demand | Learn with society6",2139207703,https://www.skillshare.com/classes/holberton-image-search/2139207703,https://static.skillshare.com/uploads/video/thumbnails/b9dbc7f0f4ae221c52e8f6317041fc0d/448-252
"Illustrator for Lunch™ - 10 Pen tool and Path Tips in 10 Minutes or Less",396523950,https://www.skillshare.com/classes/holberton-image-search/396523950,https://static.skillshare.com/uploads/video/thumbnails/03480e877aa8be496670a266ac9e9921/448-252
"Watercolor Rose",1046413634,https://www.skillshare.com/classes/holberton-image-search/1046413634,https://static.skillshare.com/uploads/video/thumbnails/60b52d9a7709dfd138803bb7d22186a0/448-252
